area_id, stop_id
08169,107620
08169,003487
08169,002664
08169,109231
08169,003485
08169,003486
08169,107638
08169,003361
08169,003362
08169,109130
08169,107625
08169,107626
08169,107627
08169,107628
08169,001691
08169,000821
08169,001384
08169,001206
08169,109972
08169,109973
08169,107629
08169,109975
08169,001383
08169,001652
08169,001690
08169,001042
08169,107630
08169,107631
08169,107632
08169,107633
08169,110384
08169,109820
08169,108620
08169,108621
08169,112396
08169,108622
08169,108623
08169,112397
08169,108624
08169,109821
08169,108765
08169,109962
08169,109132
08169,003095
08169,003871
08169,003375
08169,003376
08169,107723
08169,107724
08169,107725
08169,110080
08169,107726
08169,109092
08169,109093
08169,109094
08169,109095
08169,107729
08169,110081
08019,112403
08169,107744
08169,107745
08169,107746
08169,003359
08169,003360
08169,003872
08169,003132
08200,110454
08200,100263
08200,107443
08200,109165
08200,109923
08200,109924
08200,109925
08200,101913
08200,102919
08200,106873
08200,107655
08200,107656
08200,106360
08200,102727
08200,102733
08200,107288
08200,108784
08200,106882
08200,106883
08200,102082
08200,102920
08200,110730
08200,110737
08200,110731
08200,109211
08200,109212
08200,106914
08200,106915
08200,106916
08200,107709
08200,106918
08200,106919
08200,106920
08200,110568
08200,106921
08200,110060
08200,106922
08200,107142
08200,106924
08200,107708
08200,109213
08200,106925
08200,110400
08200,106928
08200,107649
08200,107650
08200,107651
08200,106917
08200,107652
08200,107653
08200,107654
08200,107963
08200,112454
08200,112455
08200,112456
08200,107701
08200,109816
08200,107702
08200,107703
08200,107704
08200,107705
08200,110447
08200,109919
08200,109918
08200,109920
08211,103633
08211,112513
08211,109219
08211,105932
08221,110521
08211,105721
08211,109106
08211,105723
08211,105746
08211,105724
08211,107431
08211,107432
08211,108558
08211,105726
08211,105727
08211,105728
08211,107434
08211,105730
08211,108161
08211,108162
08211,108163
08211,107435
08211,107436
08211,107437
08211,105733
08211,105740
08211,105741
08211,105735
08211,103857
08211,107317
08301,106640
08301,109245
08301,109246
08301,109247
08301,109248
08301,106633
08301,108830
08301,106651
08301,106652
08301,106653
08301,106625
08301,107297
08301,107300
08301,109179
08301,109180
08301,109181
08301,107306
08301,107307
08301,107312
08301,106628
08301,107315
08056,108777
08169,110069
08169,003291
08301,003307
08169,109198
08169,110573
08056,108780
08019,104994
08169,100026
08169,108594
08015,109980
08015,105923
08015,105926
08015,110713
08015,110714
08015,112179
08015,112099
08015,112100
08015,108797
08282,109158
08282,107408
08282,106055
08282,106950
08126,105632
08126,105631
08126,101140
08126,105382
08126,101141
08015,101738
08126,108646
08126,108647
08126,101608
08126,101953
08126,107399
08126,107400
08126,110082
08126,110083
08126,107401
08126,107402
08126,101954
08126,101610
08126,110084
08126,110085
08126,108640
08126,108645
08126,108644
08015,101740
08126,104214
08126,104210
08126,104211
08126,110538
08126,105646
08282,108601
08282,108604
08282,108606
08282,108607
08282,108608
08282,109234
08282,108588
08282,108596
08282,108598
08282,108599
08245,102250
08245,107050
08245,104434
08245,109116
08245,109791
08245,106050
08015,105931
08015,105504
08015,106951
08015,102251
08245,109054
08245,110053
08245,109968
08245,109790
08015,110575
08015,101619
08015,107040
08015,107041
08015,107042
08245,107043
08245,107044
08245,107045
08245,109930
08245,109931
08245,109932
08245,109933
08245,109934
08245,109935
08245,105147
08245,101066
08245,101068
08245,108559
08245,110049
08245,109937
08245,109625
08245,109951
08245,108574
08245,108037
08245,108038
08245,101065
08245,107046
08245,103802
08245,106041
08245,109969
08245,107047
08245,107048
08245,107049
08245,107053
08245,107057
08245,107054
08245,105940
08245,108087
08245,110509
08245,108817
08245,109107
08015,105939
08015,108722
08245,108723
08245,110490
08245,110489
08015,112124
08015,112125
08015,112126
08015,105993
08245,112129
08245,110488
08015,110051
08015,109065
08125,109136
08125,109137
08125,109051
08125,109048
08125,003413
08125,003414
08125,109052
08125,109067
08125,109139
08125,109138
08125,109069
08125,109070
08015,109066
08015,101025
08245,109812
08245,109971
08245,109814
08245,106048
08245,108025
08245,109964
08245,108026
08245,108027
08245,108028
08245,106049
08245,106287
08245,104337
08245,110569
08245,110570
08245,110572
08245,109939
08245,110507
08245,110508
08015,108772
08245,108033
08245,108036
08245,109118
08245,109119
08245,109929
08015,109120
08015,109835
08015,105554
08015,109830
08015,109832
08015,108795
08245,108713
08245,108042
08245,109605
08245,109342
08245,108088
08245,100247
08245,108023
08245,107481
08245,108533
08245,109890
08245,106045
08245,109810
08245,109970
08245,106046
08245,106047
08245,101801
08194,109706
08194,002230
08019,002750
08194,003596
08194,109700
08015,112085
08015,105991
08015,105500
08015,105992
08015,109908
08015,109910
08015,110385
08015,109131
08015,103751
08015,100997
08015,100915
08015,100917
08015,105986
08015,105987
08015,108943
08015,108944
08015,105988
08015,108863
08015,105493
08015,108576
08015,108577
08015,108578
08015,106952
08015,108738
08015,108739
08015,100768
08015,100772
08015,100770
08015,102474
08015,102477
08015,102473
08015,102475
08015,106503
08015,112139
08015,108056
08015,105919
08015,110451
08015,110450
08015,105921
08015,104386
08015,100916
08015,100268
08015,101043
08015,100406
08015,106060
08015,109660
08015,108838
08015,108864
08015,108865
08015,100407
08015,101042
08015,109907
08015,103819
08015,103813
08015,109815
08015,108678
08015,100789
08015,108759
08015,100790
08015,100771
08015,105656
08015,110001
08015,110002
08015,110373
08015,103844
08015,103845
08015,104492
08015,104494
08015,110367
08015,110369
08015,110371
08015,109785
08015,106182
08015,112592
08015,106183
08015,110540
08015,100804
08015,100806
08015,100805
08015,110539
08015,106184
08015,112591
08015,106185
08015,110372
08015,110395
08015,112131
08015,105929
08015,105930
08015,109780
08015,110370
08015,110368
08015,100136
08015,105934
08015,101354
08015,102614
08015,110392
08015,109783
08015,109788
08015,104305
08015,109655
08015,101828
08015,105497
08015,108062
08015,108063
08015,108064
08015,110046
08015,108067
08015,110087
08015,108044
08015,110045
08015,108047
08015,108048
08015,105496
08015,101829
08015,110047
08015,110048
08015,112138
08015,110391
08015,107899
08015,108827
08015,107901
08015,107902
08015,107903
08194,107904
08194,107905
08194,107906
08015,112070
08015,112071
08015,112072
08015,108798
08015,108799
08015,112510
08015,107908
08015,107909
08015,107910
08015,107911
08015,107912
08015,108835
08015,108836
08015,108837
08015,112073
08211,101525
08211,101523
08211,109941
08211,109942
08211,109943
08211,109944
08211,109945
08019,110004
08019,110005
08019,110035
08019,110006
08019,110007
08019,110008
08019,110009
08019,110010
08019,110011
08019,110012
08019,110078
08019,110013
08019,110014
08019,110015
08019,110016
08019,110017
08019,107734
08019,107735
08019,107738
08019,112394
08019,107730
08019,107731
08019,107736
08019,110020
08019,110021
08019,110022
08019,110023
08019,110024
08019,110079
08019,110025
08019,110029
08019,110030
08019,110032
08019,110033
08019,110034
08123,200103
08123,200104
08123,201292
08123,200105
08123,200106
08123,200107
08123,200108
08123,200109
08123,200110
08123,200111
08123,200112
08123,200113
08123,200114
08123,200115
08123,200116
08123,200117
08123,200118
08123,200119
08123,201261
08123,200120
08123,200121
08123,200122
08123,200123
08123,200124
08123,200125
08123,200126
08123,200127
08123,200128
08123,200129
08123,200130
08123,200131
08123,200132
08123,200133
08123,200134
08123,200135
08123,200136
08123,200137
08123,200138
08123,200139
08123,200085
08123,200141
08123,200142
08123,200143
08123,200144
08123,201259
08123,200087
08123,200145
08123,200152
08123,200153
08123,200154
08123,200155
08123,200156
08123,200157
08123,200158
08123,200159
08123,200160
08123,200146
08123,200161
08205,200163
08205,200164
08205,200165
08205,200166
08205,200167
08123,200168
08123,200169
08123,200170
08123,200171
08123,200172
08123,200173
08123,200174
08123,200175
08123,200176
08123,200177
08123,200178
08123,201260
08123,200147
08123,200148
08123,200149
08123,200150
08123,200151
08123,200179
08123,200180
08123,200181
08123,200182
08123,200183
08019,112107
08169,003043
08169,003048
08169,003041
08019,002265
08019,002264
08019,002907
08019,003320
08019,001022
08019,000342
08019,110366
08019,001649
08101,106841
08101,112556
08101,112557
08101,106836
08019,003797
08019,003605
08019,000700
08019,003317
08019,003318
08019,002151
08019,002266
08019,003535
08015,109656
08015,104079
08015,105545
08019,003761
08019,003345
08019,002228
08019,002593
08019,002594
08019,110459
08019,002583
08019,110460
08019,002597
08019,003861
08019,002322
08019,002323
08019,001242
08019,000805
08019,000232
08019,001441
08019,000607
08019,001148
08019,003476
08019,001147
08019,003221
08019,002725
08019,112142
08019,001252
08019,000048
08019,000704
08019,000614
08019,001427
08019,001440
08019,000818
08019,000154
08015,102526
08015,105922
08015,101775
08194,110477
08245,109954
08245,106066
08245,109955
08245,101071
08126,106036
08282,107403
08282,106037
08126,109313
08245,110574
08245,109704
08245,108561
08245,106031
08019,105911
08019,001376
08019,001378
08019,000923
08019,008535
08073,106866
08073,109921
08019,003661
08019,003662
08019,000925
08019,001862
08019,000293
08101,106831
08101,108705
08019,109031
08019,109318
08019,106838
08019,107037
08019,108719
08019,106839
08019,000021
08019,000250
08019,107097
08101,109309
08101,100532
08101,104522
08073,112252
08019,110504
08056,112534
08056,112319
08019,110529
08301,110513
08019,001369
08019,110530
08019,110520
08217,109298
08073,110397
08200,112268
08200,112267
08200,109273
08073,110396
08217,112327
08019,110502
08217,110469
08217,109296
08217,112266
08217,109297
08217,110470
08221,109952
08221,109953
08221,110044
08221,108009
08217,001920
08221,109352
08221,110043
08015,112130
08015,101826
08015,101831
08245,109055
08015,112421
08015,110055
08015,110056
08015,107187
08015,107181
08015,110057
08158,200037
08158,200038
08158,200093
08158,200094
08158,200095
08158,200096
08158,200097
08158,200098
08158,200036
08158,200099
08158,201173
08158,201433
08158,201435
08158,201438
08158,201439
08263,200024
08263,200280
08263,200288
08263,200256
08263,200218
08263,200275
08263,200241
08263,200276
08263,200232
08263,200248
08263,200249
08263,200209
08263,200210
08263,201244
08263,200212
08263,200213
08263,200214
08263,200215
08263,200216
08263,200217
08263,200026
08263,200022
08263,200219
08263,200220
08263,200221
08263,200020
08263,200031
08263,200222
08263,200223
08263,200224
08263,200011
08263,200225
08263,200226
08263,200227
08263,200228
08263,200229
08263,200230
08263,200017
08263,200021
08263,200257
08263,200263
08263,200272
08263,200023
08263,200233
08263,200234
08263,200235
08263,200236
08263,200237
08263,200238
08263,200240
08263,200242
08263,200027
08263,200243
08263,200244
08263,200245
08263,200246
08263,200247
08263,200289
08263,200290
08263,200239
08263,200086
08263,200029
08263,200013
08263,200291
08263,200251
08263,200252
08263,200032
08263,200253
08263,200254
08263,200255
08263,200019
08263,200012
08263,200258
08263,200259
08263,200260
08263,200261
08263,200262
08263,200014
08263,200264
08263,200265
08263,201272
08263,200267
08263,200268
08263,200269
08263,200270
08263,200271
08263,200015
08263,200273
08263,200274
08263,200025
08263,200028
08263,200277
08263,200278
08263,200016
08263,200281
08263,200282
08263,200279
08263,200283
08263,200284
08263,200285
08263,200286
08263,200287
08263,200211
08263,200018
08019,110522
08301,110515
08089,110512
08073,112305
08200,103637
08270,109558
08056,112332
08056,112333
08056,112334
08056,112335
08056,106997
08056,106998
08056,106999
08056,102116
08056,101897
08056,106033
08056,112338
08056,112339
08056,112340
08056,112341
08056,105079
08270,109256
08169,109097
08169,109098
08169,109099
08169,110585
08089,112387
08089,107068
08089,107067
08089,108687
08089,112388
08157,201297
08157,201298
08157,201299
08157,201300
08157,201301
08157,201330
08157,201302
08157,201303
08157,201306
08157,201307
08157,201308
08157,201336
08157,201309
08157,201310
08157,201337
08157,201311
08072,201325
08072,201052
08072,201326
08157,201327
08157,201314
08157,201315
08157,201316
08157,201317
08157,201318
08157,201319
08157,201320
08157,201331
08157,201332
08157,201321
08157,201322
08157,201323
08217,110519
08217,001922
08217,001902
08077,100118
08169,003497
08169,110363
08169,003494
08169,107238
08169,003495
08169,110364
08169,003496
08077,108557
08077,109109
08077,109108
08077,102601
08217,100294
08217,100292
08077,100121
08101,112527
08221,112488
08221,112489
08101,110517
08169,003296
08169,002603
08169,112242
08169,112243
08169,112244
08169,002824
08019,003030
08019,002559
08019,000960
08019,000959
08019,000954
08019,001391
08019,001260
08019,001261
08019,000118
08019,002800
08019,000534
08019,001003
08019,000605
08019,001372
08019,000769
08019,000016
08019,000020
08019,000497
08019,000725
08019,001959
08019,000817
08019,000813
08019,000015
08019,000028
08019,001019
08019,001020
08019,000754
08019,001776
08019,001522
08019,001387
08019,000286
08019,001144
08019,000957
08019,002626
08054,200185
08054,201376
08054,200202
08054,201377
08054,200201
08054,201252
08054,201253
08054,200200
08054,200184
08054,201379
08054,201364
08054,201365
08054,201367
08054,201368
08054,200196
08054,200190
08054,200192
08054,201369
08054,201370
08054,201371
08054,200194
08054,201372
08054,200193
08054,200191
08054,200197
08054,200195
08054,201373
08054,201374
08054,201375
08054,201385
08054,201386
08054,201387
08054,200203
08054,201388
08054,201389
08054,201390
08054,201391
08054,201392
08054,200188
08054,201393
08054,200189
08054,201394
08054,201395
08054,201396
08054,201397
08054,200186
08054,200187
08054,201381
08054,201378
08054,200198
08054,201380
08054,201382
08054,200199
08054,201403
08054,201383
08054,201384
08158,201437
08158,201436
08158,201434
08158,200040
08158,201172
08158,200089
08158,200090
08158,200091
08158,200033
08158,200034
08158,200092
08158,200039
08158,200035
