key,value,definition
railway:ls,yes,Eisenbahn:LS=ja
railway:ptc,no,Eisenbahn:PTC=nein
railway:ptc,yes,Eisenbahn:PTC=ja
railway:shp,yes,Eisenbahn:SHP=ja
railway:switch:heated,yes,Eisenbahn:Weiche:beheizt=ja
railway:tilting,no,Eisenbahn:Neigevorrichtung=nein
railway:tpws,yes,Eisenbahn:TPWS=ja
railway:tvm,no,Eisenbahn:TVM=nein
ramp:wheelchair,no,Rampe:Rollstuhl=nein
ramp:wheelchair,yes,Rampe:Rollstuhl=ja
recycling:beverage_cartons,yes,Recycling:Getränkekartons=ja
recycling:magazines,yes,Recycling:Zeitschriften=ja
recycling:newspaper,yes,Recycling:Zeitungen=ja 
recycling:organic,yes,Recycling:Bio=Ja
recycling:plastic,no,Recycling:Plastik=Nein
ref:signed,no,Schilder=Nein
reservation,no,Reservierung=Nein
ruins:building,yes,Ruinen:Gebäude=Ja
sanitary_dump_station,yes,Entsorgungsstation=Ja
scenic,yes,Malerisch=Ja
service:bicycle:pump,yes,Service:Fahrrad:Luftpumpe=Ja
service:bicycle:retail,yes,Service:Fahrrad:Verkauf=Ja
service:bicycle:tools,yes,Service:Fahrrad:Werkzeug=Ja
service:vehicle:car_repair,yes,Service:Fahrzeug:Autoreparatur=Ja
shower,yes,Dusche=Ja
sidewalk:both,no,Gehweg:Beidseitig=Nein
sidewalk:both,yes,Gehweg:Beidseitig=Ja
sidewalk:left,yes,Gehweg:Links=Ja
sidewalk:right,yes,Gehweg:Rechts=Ja
stairs,yes,Treppe=Ja
stilts,yes,Stelzen=Ja
takeaway,no,Imbiss=Nein
toilets:handwashing,yes,Toiletten:Handwaschen=Ja
tourist_bus,no,Touristenbus=Nein
traffic_signals:countdown,yes,Ampeln:Countdown=Ja
trailblazed,no,Wegweiser=Nein
trolley_wire,no,Oberleitung für Straßenbahnen=Nein
