key,value,definition
memorial,plaque,memorial=plaque
memorial,statue,memorial=statue
memorial,stele,memorial=stele
memorial,stolperstein,memorial=stolperstein
memorial,stone,memorial=stone
memorial,war_memorial,memorial=war_memorial
message,commercial,message=commercial
metcouncil:dfz,N,metcouncil:dfz=N
metcouncil:site_hfn,N,metcouncil:site_hfn=N
metcouncil:sun_trips,0,metcouncil:sun_trips=0
metre_load,8,metre_load=8
military,barracks,military=barracks
military,bunker,military=bunker
military,trench,military=trench
min_age,3,min_age=3
min_height,3,min_height=3
minspeed,40 mph,minspeed=40 mph
minspeed,50,minspeed=50
minspeed,60,minspeed=60
mml:class,32611,mml:class=32611
mml:class,34100,mml:class=34100
mml:class,35300,mml:class=35300
mml:class,35412,mml:class=35412
mml:class,36200,mml:class=36200
mml:class,36311,mml:class=36311
mml:class,36312,mml:class=36312
mml:class,42131,mml:class=42131
mml:class,42161,mml:class=42161
mml:class,42211,mml:class=42211
mml:class,42231,mml:class=42231
mml:class,42261,mml:class=42261
mofa,designated,mofa=designated
mofa,no,mofa=no
mofa,use_sidepath,mofa=use_sidepath
mooring,private,mooring=private
moped,designated,moped=designated
moped,no,moped=no
moped,use_sidepath,moped=use_sidepath
motor_vehicle,agricultural,motor_vehicle=agricultural
motor_vehicle,agricultural;forestry,motor_vehicle=agricultural;forestry
motor_vehicle,customers,motor_vehicle=customers
motor_vehicle,designated,motor_vehicle=designated
motor_vehicle,destination,motor_vehicle=destination
motor_vehicle,forestry,motor_vehicle=forestry
motor_vehicle,no,motor_vehicle=no
motor_vehicle,permissive,motor_vehicle=permissive
motor_vehicle,permit,motor_vehicle=permit
motor_vehicle,private,motor_vehicle=private
motorboat,no,motorboat=no
motorcar,agricultural,motorcar=agricultural
motorcar,designated,motorcar=designated
motorcar,destination,motorcar=destination
motorcar,no,motorcar=no
motorcar,private,motorcar=private
motorcycle,agricultural,motorcycle=agricultural
motorcycle,designated,motorcycle=designated
motorcycle,destination,motorcycle=destination
motorcycle,no,motorcycle=no
motorroad,no,motorroad=no
mtb:scale:imba,0,mtb:scale:imba=0
mtb:scale:imba,1,mtb:scale:imba=1
mtb:scale:imba,2,mtb:scale:imba=2
mtb:scale:imba,3,mtb:scale:imba=3
mtb:scale:uphill,0,mtb:scale:uphill=0
mtb:scale:uphill,1,mtb:scale:uphill=1
mtb:scale:uphill,2,mtb:scale:uphill=2
mtb:scale:uphill,3,mtb:scale:uphill=3
mtb:scale:uphill,4,mtb:scale:uphill=4
mtb:scale:uphill,5,mtb:scale:uphill=5
mtb:scale,0,mtb:scale=0
mtb:scale,0+,mtb:scale=0+
mtb:scale,1,mtb:scale=1
mtb:scale,2,mtb:scale=2
mtb:scale,3,mtb:scale=3
mtb:scale,4,mtb:scale=4
mtb:type,crosscountry,mtb:type=crosscountry
name:en,7-Eleven,name:en=7-Eleven
name:en,FamilyMart,name:en=FamilyMart
name:en,Pyaterochka,name:en=Pyaterochka
name:en,Qanat,name:en=Qanat
name:etymology:wikidata,Q1394,name:etymology:wikidata=Q1394
name:etymology:wikidata,Q42976,name:etymology:wikidata=Q42976
name:etymology:wikidata,Q8027,name:etymology:wikidata=Q8027
name:ja,セブン-イレブン,name:ja=セブン-イレブン
name:ja,ファミリーマート,name:ja=ファミリーマート
name:prefix:be,вёска,name:prefix:be=вёска
name:prefix:be,урочышча,name:prefix:be=урочышча
name:prefix:ru,деревня,name:prefix:ru=деревня
name:prefix:ru,урочище,name:prefix:ru=урочище
name:prefix,вёска,name:prefix=вёска
name:prefix,East,name:prefix=East
name:prefix,село,name:prefix=село
name:prefix,урочышча,name:prefix=урочышча
name:prefix,North,name:prefix=North
name:prefix,South,name:prefix=South
name:prefix,West,name:prefix=West
name:ru,Центральная улица,name:ru=Центральная улица
name:ru,Пятёрочка,name:ru=Пятёрочка
name:signed,no,name:signed=no
name:uk,Центральна вулиця,name:uk=Центральна вулиця
name,1,name=1
name,1st Street,name=1st Street
naptan:Bearing,E,naptan:Bearing=E
naptan:Bearing,N,naptan:Bearing=N
naptan:Bearing,NE,naptan:Bearing=NE
naptan:Bearing,NW,naptan:Bearing=NW
naptan:Bearing,S,naptan:Bearing=S
naptan:Bearing,SE,naptan:Bearing=SE
naptan:Bearing,SW,naptan:Bearing=SW
naptan:Bearing,W,naptan:Bearing=W
naptan:BusStopType,CUS,naptan:BusStopType=CUS
naptan:BusStopType,MKD,naptan:BusStopType=MKD
naptan:Indicator,adj,naptan:Indicator=adj
naptan:Indicator,Opp,naptan:Indicator=Opp
naptan:Indicator,opp,naptan:Indicator=opp
naptan:PlusbusZoneRef,BHAMNWS,naptan:PlusbusZoneRef=BHAMNWS
naptan:PlusbusZoneRef,LEEDS,naptan:PlusbusZoneRef=LEEDS
naptan:PlusbusZoneRef,MNCRPIC,naptan:PlusbusZoneRef=MNCRPIC
naptan:Status,ACT,naptan:Status=ACT
naptan:StopAreaType,GPBS,naptan:StopAreaType=GPBS
naptan:StopType,BCT,naptan:StopType=BCT
naptan:verified,no,naptan:verified=no
natural,bare_rock,natural=bare_rock
natural,bay,natural=bay
natural,beach,natural=beach
natural,cape,natural=cape
natural,cave_entrance,natural=cave_entrance
natural,cliff,natural=cliff
natural,coastline,natural=coastline
natural,crevasse,natural=crevasse
natural,earth_bank,natural=earth_bank
natural,fell,natural=fell
natural,glacier,natural=glacier
natural,grassland,natural=grassland
natural,gully,natural=gully
natural,heath,natural=heath
natural,hill,natural=hill
natural,land,natural=land
natural,landform,natural=landform
natural,mud,natural=mud
natural,peak,natural=peak
natural,reef,natural=reef
natural,ridge,natural=ridge
natural,rock,natural=rock
natural,saddle,natural=saddle
natural,sand,natural=sand
natural,scree,natural=scree
natural,scrub,natural=scrub
natural,shingle,natural=shingle
natural,shrub,natural=shrub
natural,shrubbery,natural=shrubbery
natural,sinkhole,natural=sinkhole
natural,spring,natural=spring
natural,stone,natural=stone
natural,tree,natural=tree
natural,tree_row,natural=tree_row
natural,valley,natural=valley
natural,water,natural=water
natural,wetland,natural=wetland
natural,wood,natural=wood
navigationaid,als,navigationaid=als
navigationaid,rwc,navigationaid=rwc
navigationaid,rwe,navigationaid=rwe
navigationaid,tdz,navigationaid=tdz
navigationaid,txc,navigationaid=txc
navigationaid,txe,navigationaid=txe
ncat,광역시도로,ncat=광역시도로
ncat,국도,ncat=국도
ncat,지방도,ncat=지방도
network:en,G-BUS,network:en=G-BUS
network:guid,DE-BW-VRN,network:guid=DE-BW-VRN
network:guid,DE-BY-MVV,network:guid=DE-BY-MVV
network:ja,ハローサイクリング,network:ja=ハローサイクリング
network:ko,경기도 시내버스,network:ko=경기도 시내버스
network:short,MVV,network:short=MVV
network:short,RMV,network:short=RMV
network:short,VBB,network:short=VBB
network:short,VRN,network:short=VRN
network:short,WT,network:short=WT
network:type,basic_network,network:type=basic_network
network:type,node_network,network:type=node_network
network:wikidata,Q111611112,network:wikidata=Q111611112
network:wikidata,Q117309,network:wikidata=Q117309
network:wikidata,Q1503488,network:wikidata=Q1503488
network:wikidata,Q1553051,network:wikidata=Q1553051
network:wikidata,Q2516485,network:wikidata=Q2516485
network:wikidata,Q259000,network:wikidata=Q259000
network:wikidata,Q27926285,network:wikidata=Q27926285
network:wikidata,Q314042,network:wikidata=Q314042
network:wikidata,Q3307442,network:wikidata=Q3307442
network:wikidata,Q343136,network:wikidata=Q343136
network:wikidata,Q3512080,network:wikidata=Q3512080
network:wikidata,Q3553869,network:wikidata=Q3553869
network:wikidata,Q448199,network:wikidata=Q448199
network:wikidata,Q4859793,network:wikidata=Q4859793
network:wikidata,Q5001345,network:wikidata=Q5001345
network:wikidata,Q614819,network:wikidata=Q614819
network:wikidata,Q7392689,network:wikidata=Q7392689
network:wikidata,Q7833625,network:wikidata=Q7833625
network:wikidata,Q8066998,network:wikidata=Q8066998
network:wikidata,Q91231927,network:wikidata=Q91231927
network:wikidata,Q928178,network:wikidata=Q928178
network:wikipedia,de:Rhein-Main-Verkehrsverbund,network:wikipedia=de:Rhein-Main-Verkehrsverbund
network:wikipedia,en:Chicago Transit Authority,network:wikipedia=en:Chicago Transit Authority
network:wikipedia,en:Valley Metro,network:wikipedia=en:Valley Metro
network:wikipedia,sv:Västtrafik,network:wikipedia=sv:Västtrafik
network,AC Transit,network=AC Transit
nhd-shp:fcode,46003,nhd-shp:fcode=46003
nhd-shp:fdate,2002-01-10,nhd-shp:fdate=2002-01-10
NHD:Elevation,0.00000000000,NHD:Elevation=0.00000000000
NHD:FCode,33600,NHD:FCode=33600
nhd:fcode,39001,nhd:fcode=39001
nhd:fcode,39004,nhd:fcode=39004
nhd:fcode,46003,nhd:fcode=46003
nhd:fcode,46006,nhd:fcode=46006
nhd:fcode,46007,nhd:fcode=46007
nhd:fcode,55800,nhd:fcode=55800
NHD:FDate,2007/08/08,NHD:FDate=2007/08/08
nhd:fdate,2008-02-28,nhd:fdate=2008-02-28
nhd:fdate,Fri Dec 28 00:00:00 PST 2007,nhd:fdate=Fri Dec 28 00:00:00 PST 2007
nhd:fdate,Fri Feb 22 00:00:00 PST 2008,nhd:fdate=Fri Feb 22 00:00:00 PST 2008
nhd:fdate,Fri Mar 08 00:00:00 PST 2002,nhd:fdate=Fri Mar 08 00:00:00 PST 2002
nhd:fdate,Fri May 09 00:00:00 PDT 2008,nhd:fdate=Fri May 09 00:00:00 PDT 2008
nhd:fdate,Mon Mar 04 00:00:00 PST 2002,nhd:fdate=Mon Mar 04 00:00:00 PST 2002
nhd:fdate,Mon Mar 10 00:00:00 CST 2003,nhd:fdate=Mon Mar 10 00:00:00 CST 2003
nhd:fdate,Mon Mar 24 00:00:00 PDT 2008,nhd:fdate=Mon Mar 24 00:00:00 PDT 2008
nhd:fdate,Sat Apr 05 00:00:00 PDT 2008,nhd:fdate=Sat Apr 05 00:00:00 PDT 2008
nhd:fdate,Sat Dec 15 00:00:00 PST 2007,nhd:fdate=Sat Dec 15 00:00:00 PST 2007
nhd:fdate,Sun May 13 00:00:00 PDT 2007,nhd:fdate=Sun May 13 00:00:00 PDT 2007
nhd:fdate,Sun Sep 23 00:00:00 PDT 2007,nhd:fdate=Sun Sep 23 00:00:00 PDT 2007
nhd:fdate,Thu Dec 27 00:00:00 PST 2007,nhd:fdate=Thu Dec 27 00:00:00 PST 2007
nhd:fdate,Thu Feb 28 00:00:00 PST 2008,nhd:fdate=Thu Feb 28 00:00:00 PST 2008
nhd:fdate,Thu Mar 28 00:00:00 PST 2002,nhd:fdate=Thu Mar 28 00:00:00 PST 2002
nhd:fdate,Thu May 27 00:00:00 PDT 2010,nhd:fdate=Thu May 27 00:00:00 PDT 2010
nhd:fdate,Thu May 29 00:00:00 PDT 2008,nhd:fdate=Thu May 29 00:00:00 PDT 2008
nhd:fdate,Thu Sep 27 00:00:00 PDT 2007,nhd:fdate=Thu Sep 27 00:00:00 PDT 2007
nhd:fdate,Tue Mar 04 00:00:00 PST 2008,nhd:fdate=Tue Mar 04 00:00:00 PST 2008
nhd:fdate,Tue May 01 00:00:00 PDT 2007,nhd:fdate=Tue May 01 00:00:00 PDT 2007
nhd:fdate,Tue Sep 25 00:00:00 PDT 2007,nhd:fdate=Tue Sep 25 00:00:00 PDT 2007
nhd:fdate,Wed Jun 02 00:00:00 PDT 2010,nhd:fdate=Wed Jun 02 00:00:00 PDT 2010
nhd:fdate,Wed May 09 00:00:00 PDT 2007,nhd:fdate=Wed May 09 00:00:00 PDT 2007
nhd:fdate,Wed May 26 00:00:00 PDT 2010,nhd:fdate=Wed May 26 00:00:00 PDT 2010
nhd:fdate,Wed Sep 26 00:00:00 PDT 2007,nhd:fdate=Wed Sep 26 00:00:00 PDT 2007
NHD:FLOWDIR,With Digitized,NHD:FLOWDIR=With Digitized
NHD:FType,460,NHD:FType=460
NHD:FType,ArtificialPath,NHD:FType=ArtificialPath
nhd:ftype,ArtificialPath,nhd:ftype=ArtificialPath
NHD:FType,CanalDitch,NHD:FType=CanalDitch
NHD:FTYPE,LakePond,NHD:FTYPE=LakePond
nhd:ftype,LakePond,nhd:ftype=LakePond
NHD:FTYPE,StreamRiver,NHD:FTYPE=StreamRiver
NHD:FType,StreamRiver,NHD:FType=StreamRiver
nhd:ftype,StreamRiver,nhd:ftype=StreamRiver
NHD:FTYPE,SwampMarsh,NHD:FTYPE=SwampMarsh
NHD:RESOLUTION,2,NHD:RESOLUTION=2
NHD:RESOLUTION,High,NHD:RESOLUTION=High
NHD:Resolution,High,NHD:Resolution=High
NHD:RESOLUTION,Medium,NHD:RESOLUTION=Medium
NHS,Interstate,NHS=Interstate
NHS,STRAHNET,NHS=STRAHNET
notas,"por favor respete las licencias de información y de los créditos correspondientes a las fuentes originales, y a osm en sus trabajos. #LeyLleras","notas=por favor respete las licencias de información y de los créditos correspondientes a las fuentes originales, y a osm en sus trabajos. #LeyLleras"
note:ja,国土数値情報(河川データ)平成18年国土交通省,note:ja=国土数値情報(河川データ)平成18年国土交通省
note:ja,国土数値情報(河川データ)平成21年度 国土交通省,note:ja=国土数値情報(河川データ)平成21年度 国土交通省
note:ja,国土数値情報（公共施設データ）平成19年　国土交通省,note:ja=国土数値情報（公共施設データ）平成19年　国土交通省
note:ja,国土数値情報（湖沼データ）平成17年　国土交通省,note:ja=国土数値情報（湖沼データ）平成17年　国土交通省
note:ja,国土数値情報（鉄道データ）平成19年　国土交通省,note:ja=国土数値情報（鉄道データ）平成19年　国土交通省
note:name,"Der reg_name, sowie ggf. der loc_name sind dem zugehörigen Wikipediaartikel entnommen.","note:name=Der reg_name, sowie ggf. der loc_name sind dem zugehörigen Wikipediaartikel entnommen."
note:post_town,Florissant,note:post_town=Florissant
note:post_town,Saint Louis,note:post_town=Saint Louis
note,A13-06_03.xml,note=A13-06_03.xml
notes,One Family Year-Round Residence,notes=One Family Year-Round Residence
nycdoitt:bin,3000000,nycdoitt:bin=3000000
nycdoitt:bin,4000000,nycdoitt:bin=4000000
nysgissam:review,existing element's addr:housenumber has different addr:housenumber,nysgissam:review=existing element's addr:housenumber has different addr:housenumber
nysgissam:review,found > 1 existing matching address,nysgissam:review=found > 1 existing matching address
nysgissam:review,no matching street nearby,nysgissam:review=no matching street nearby
nysgissam:review,repeat address,nysgissam:review=repeat address
object:city,Badalona,object:city=Badalona
object:city,Düsseldorf,object:city=Düsseldorf
object:city,Tiana,object:city=Tiana
object:city,Valdivia,object:city=Valdivia
object:country,DE,object:country=DE
odbl,clean,odbl=clean
office,accountant,office=accountant
office,advertising_agency,office=advertising_agency
office,architect,office=architect
office,association,office=association
office,company,office=company
office,diplomatic,office=diplomatic
office,educational_institution,office=educational_institution
office,employment_agency,office=employment_agency
office,estate_agent,office=estate_agent
office,financial,office=financial
office,government,office=government
office,insurance,office=insurance
office,it,office=it
office,lawyer,office=lawyer
office,ngo,office=ngo
office,religion,office=religion
office,research,office=research
office,tax_advisor,office=tax_advisor
office,telecommunication,office=telecommunication
official_name:en,Seven-Eleven,official_name:en=Seven-Eleven
official_name,Starbucks Coffee,official_name=Starbucks Coffee
official_status,ru:посёлок,official_status=ru:посёлок
official_status,ru:деревня,official_status=ru:деревня
official_status,ru:село,official_status=ru:село
old_railway_operator,NYC,old_railway_operator=NYC
old_railway_operator,PRR,old_railway_operator=PRR
oneway:bicycle,no,oneway:bicycle=no
oneway:mofa,no,oneway:mofa=no
oneway:moped,no,oneway:moped=no
oneway,-1,oneway=-1
oneway,alternating,oneway=alternating
oneway,no,oneway=no
opening_hours:signed,no,opening_hours:signed=no
opening_hours,08:00-22:00,opening_hours=08:00-22:00
opening_hours,24/7,opening_hours=24/7
opening_hours,Mo-Fr 08:00-16:00,opening_hours=Mo-Fr 08:00-16:00
opening_hours,sunrise-sunset,opening_hours=sunrise-sunset
operational_status_quality,confirmed,operational_status_quality=confirmed
operational_status,open,operational_status=open
operational_status,operational,operational_status=operational
operator:en,Central Japan Railway Company,operator:en=Central Japan Railway Company
operator:en,East Japan Railway Company,operator:en=East Japan Railway Company
operator:en,Japan Post,operator:en=Japan Post
operator:en,State Grid Corporation of China,operator:en=State Grid Corporation of China
operator:en,West Japan Railway Company,operator:en=West Japan Railway Company
operator:ja,東日本旅客鉄道,operator:ja=東日本旅客鉄道
operator:ja,東海旅客鉄道,operator:ja=東海旅客鉄道
operator:ja,日本郵便,operator:ja=日本郵便
operator:ja,西日本旅客鉄道,operator:ja=西日本旅客鉄道
operator:old,Western Power Distribution,operator:old=Western Power Distribution
operator:short:en,JP,operator:short:en=JP
operator:short:ja,郵便局,operator:short:ja=郵便局
operator:short,郵便局,operator:short=郵便局
operator:short,NGCP,operator:short=NGCP
operator:short,PKP PLK,operator:short=PKP PLK
operator:short,SCE,operator:short=SCE
operator:short,USGS,operator:short=USGS
operator:short,USPS,operator:short=USPS
operator:type,business,operator:type=business
operator:type,community,operator:type=community
operator:type,government,operator:type=government
operator:type,private,operator:type=private
operator:type,public,operator:type=public
operator:type,religious,operator:type=religious
operator:type,university,operator:type=university
operator:website,https://www.usps.com,operator:website=https://www.usps.com
operator:wikidata,Q1032001,operator:wikidata=Q1032001
operator:wikidata,Q1060049,operator:wikidata=Q1060049
operator:wikidata,Q110319893,operator:wikidata=Q110319893
operator:wikidata,Q11089971,operator:wikidata=Q11089971
operator:wikidata,Q111843687,operator:wikidata=Q111843687
operator:wikidata,Q11509260,operator:wikidata=Q11509260
operator:wikidata,Q115224013,operator:wikidata=Q115224013
operator:wikidata,Q117706368,operator:wikidata=Q117706368
operator:wikidata,Q122870674,operator:wikidata=Q122870674
operator:wikidata,Q1321054,operator:wikidata=Q1321054
operator:wikidata,Q1430055,operator:wikidata=Q1430055
operator:wikidata,Q1465461,operator:wikidata=Q1465461
operator:wikidata,Q1501071,operator:wikidata=Q1501071
operator:wikidata,Q157645,operator:wikidata=Q157645
operator:wikidata,Q167840,operator:wikidata=Q167840
operator:wikidata,Q1706317,operator:wikidata=Q1706317
operator:wikidata,Q193755,operator:wikidata=Q193755
operator:wikidata,Q209078,operator:wikidata=Q209078
operator:wikidata,Q21011154,operator:wikidata=Q21011154
operator:wikidata,Q21605526,operator:wikidata=Q21605526
operator:wikidata,Q2178795,operator:wikidata=Q2178795
operator:wikidata,Q2397198,operator:wikidata=Q2397198
operator:wikidata,Q2397965,operator:wikidata=Q2397965
operator:wikidata,Q267122,operator:wikidata=Q267122
operator:wikidata,Q28197109,operator:wikidata=Q28197109
operator:wikidata,Q3050566,operator:wikidata=Q3050566
operator:wikidata,Q3143709,operator:wikidata=Q3143709
operator:wikidata,Q3182097,operator:wikidata=Q3182097
operator:wikidata,Q3278475,operator:wikidata=Q3278475
operator:wikidata,Q3307442,operator:wikidata=Q3307442
operator:wikidata,Q341090,operator:wikidata=Q341090
operator:wikidata,Q3550346,operator:wikidata=Q3550346
operator:wikidata,Q3587594,operator:wikidata=Q3587594
operator:wikidata,Q366922,operator:wikidata=Q366922
operator:wikidata,Q373724,operator:wikidata=Q373724
operator:wikidata,Q3764,operator:wikidata=Q3764
operator:wikidata,Q5760006,operator:wikidata=Q5760006
operator:wikidata,Q614819,operator:wikidata=Q614819
operator:wikidata,Q624798,operator:wikidata=Q624798
operator:wikidata,Q638098,operator:wikidata=Q638098
operator:wikidata,Q668687,operator:wikidata=Q668687
operator:wikidata,Q6817918,operator:wikidata=Q6817918
operator:wikidata,Q682520,operator:wikidata=Q682520
operator:wikidata,Q7058492,operator:wikidata=Q7058492
operator:wikidata,Q725793,operator:wikidata=Q725793
operator:wikidata,Q7834923,operator:wikidata=Q7834923
operator:wikidata,Q787714,operator:wikidata=Q787714
operator:wikidata,Q7988183,operator:wikidata=Q7988183
operator:wikidata,Q856783,operator:wikidata=Q856783
operator:wikipedia,de:DB InfraGO,operator:wikipedia=de:DB InfraGO
operator:wikipedia,de:Deutsche Post AG,operator:wikipedia=de:Deutsche Post AG
operator:wikipedia,en:United States Postal Service,operator:wikipedia=en:United States Postal Service
operator:wikipedia,fr:Enedis,operator:wikipedia=fr:Enedis
operator:wikipedia,fr:La Poste (entreprise française),operator:wikipedia=fr:La Poste (entreprise française)
operator:wikipedia,fr:RTE (entreprise),operator:wikipedia=fr:RTE (entreprise)
operator:wikipedia,pl:InPost,operator:wikipedia=pl:InPost
operator:zh,国家电网,operator:zh=国家电网
operator,Adif,operator=Adif
orchard,meadow_orchard,orchard=meadow_orchard
order,0,order=0
organic,only,organic=only
orientation,diagonal,orientation=diagonal
orientation,parallel,orientation=parallel
orientation,perpendicular,orientation=perpendicular
osm_type,way,osm_type=way
osmc:symbol,green:green:yellow_pointer,osmc:symbol=green:green:yellow_pointer
osmc:symbol,yellow::yellow_diamond,osmc:symbol=yellow::yellow_diamond
osmc:symbol,yellow:white:yellow_diamond,osmc:symbol=yellow:white:yellow_diamond
outdoor_seating,no,outdoor_seating=no
overtaking:hgv,no,overtaking:hgv=no
overtaking,no,overtaking=no
owner,Halifax Regional Municipality,owner=Halifax Regional Municipality
owner,Région wallonne,owner=Région wallonne
ownership,municipal,ownership=municipal
ownership,national,ownership=national
ownership,private,ownership=private
ownership,public,ownership=public
ownership,state,ownership=state
par,3,par=3
par,4,par=4
par,5,par=5
park_ride,no,park_ride=no
parking_space,charging,parking_space=charging
parking_space,disabled,parking_space=disabled
parking_space,normal,parking_space=normal
parking:both:fee,no,parking:both:fee=no
parking:both:orientation,parallel,parking:both:orientation=parallel
parking:both:restriction,no_parking,parking:both:restriction=no_parking
parking:both:restriction,no_stopping,parking:both:restriction=no_stopping
parking:both,lane,parking:both=lane
parking:both,no,parking:both=no
parking:both,separate,parking:both=separate
parking:both,street_side,parking:both=street_side
parking:fee,no,parking:fee=no
parking:lane:both,no,parking:lane:both=no
parking:lane:both,no_parking,parking:lane:both=no_parking
parking:lane:both,no_stopping,parking:lane:both=no_stopping
parking:lane:both,parallel,parking:lane:both=parallel
parking:lane:left,parallel,parking:lane:left=parallel
parking:lane:right,parallel,parking:lane:right=parallel
parking:left:fee,no,parking:left:fee=no
parking:left:orientation,parallel,parking:left:orientation=parallel
parking:left:restriction,no_parking,parking:left:restriction=no_parking
parking:left:restriction,no_stopping,parking:left:restriction=no_stopping
parking:left,lane,parking:left=lane
parking:left,no,parking:left=no
parking:left,street_side,parking:left=street_side
parking:right:fee,no,parking:right:fee=no
parking:right:orientation,parallel,parking:right:orientation=parallel
parking:right:restriction,no_parking,parking:right:restriction=no_parking
parking:right:restriction,no_stopping,parking:right:restriction=no_stopping
parking:right,lane,parking:right=lane
parking:right,no,parking:right=no
parking:right,street_side,parking:right=street_side
parking,carports,parking=carports
parking,lane,parking=lane
parking,layby,parking=layby
parking,multi-storey,parking=multi-storey
parking,street_side,parking=street_side
parking,surface,parking=surface
parking,underground,parking=underground
passenger_information_display,no,passenger_information_display=no
passenger_lines,1,passenger_lines=1
passenger_lines,2,passenger_lines=2
passenger_lines,3,passenger_lines=3
passenger_lines,4,passenger_lines=4
path,crossing,path=crossing
paving_stones:length,0.3,paving_stones:length=0.3
paving_stones:shape,square,paving_stones:shape=square
paving_stones:width,0.3,paving_stones:width=0.3
payment:cards,no,payment:cards=no
payment:cash,no,payment:cash=no
payment:credit_cards,no,payment:credit_cards=no
payment:cryptocurrencies,no,payment:cryptocurrencies=no
payment:debit_cards,no,payment:debit_cards=no
payment:notes,no,payment:notes=no
phases,1,phases=1
phases,3,phases=3
pillar:type,dry_barrel,pillar:type=dry_barrel
pillar:type,wet_barrel,pillar:type=wet_barrel
pipeline,marker,pipeline=marker
pipeline,substation,pipeline=substation
pipeline,valve,pipeline=valve
piste:difficulty,advanced,piste:difficulty=advanced
piste:difficulty,easy,piste:difficulty=easy
piste:difficulty,intermediate,piste:difficulty=intermediate
piste:difficulty,novice,piste:difficulty=novice
piste:grooming,backcountry,piste:grooming=backcountry
piste:grooming,classic,piste:grooming=classic
piste:grooming,classic;skating,piste:grooming=classic;skating
piste:grooming,classic+skating,piste:grooming=classic+skating
piste:type,downhill,piste:type=downhill
piste:type,hike,piste:type=hike
piste:type,nordic,piste:type=nordic
place:CN,town,place:CN=town
place:CN,village,place:CN=village
place,allotments,place=allotments
place,city,place=city
place,city_block,place=city_block
place,farm,place=farm
place,hamlet,place=hamlet
place,island,place=island
place,islet,place=islet
place,isolated_dwelling,place=isolated_dwelling
place,locality,place=locality
place,municipality,place=municipality
place,neighbourhood,place=neighbourhood
place,plot,place=plot
place,quarter,place=quarter
place,square,place=square
place,suburb,place=suburb
place,town,place=town
place,village,place=village
placement:forward,left_of:1,placement:forward=left_of:1
placement,left_of:2,placement=left_of:2
placement,left_of:3,placement=left_of:3
placement,middle_of:1,placement=middle_of:1
placement,middle_of:2,placement=middle_of:2
placement,middle_of:3,placement=middle_of:3
placement,right_of:1,placement=right_of:1
placement,right_of:2,placement=right_of:2
placement,transition,placement=transition
plant:method,combustion,plant:method=combustion
plant:method,photovoltaic,plant:method=photovoltaic
plant:source,hydro,plant:source=hydro
plant:source,solar,plant:source=solar
plant:source,wind,plant:source=wind
playground:theme,playground,playground:theme=playground
playground,climbingframe,playground=climbingframe
playground,sandpit,playground=sandpit
playground,slide,playground=slide
playground,springy,playground=springy
playground,structure,playground=structure
playground,swing,playground=swing
pole,no,pole=no
pole,switch,pole=switch
poles,monopole,poles=monopole
population:date,2004-12-17,population:date=2004-12-17
population:date,2006,population:date=2006
population:date,2010,population:date=2010
population:date,2010-10-14,population:date=2010-10-14
population:date,2017,population:date=2017
population:date,2020,population:date=2020
population:date,2020-05-01,population:date=2020-05-01
population:date,2021,population:date=2021
population:date,2023,population:date=2023
population:date,2023-08-31,population:date=2023-08-31
population:pupils:date,2015,population:pupils:date=2015
population,0,population=0
post_box:type,lamp,post_box:type=lamp
post_box:type,pillar,post_box:type=pillar
post_box:type,wall,post_box:type=wall
post_office,post_partner,post_office=post_partner
postal_code:source,INSSE - SIRUTA,postal_code:source=INSSE - SIRUTA
power_supply,no,power_supply=no
power,cable,power=cable
power,catenary_mast,power=catenary_mast
power,connection,power=connection
power,generator,power=generator
power,insulator,power=insulator
power,line,power=line
power,minor_line,power=minor_line
power,plant,power=plant
power,pole,power=pole
power,portal,power=portal
power,substation,power=substation
power,switch,power=switch
power,terminal,power=terminal
power,tower,power=tower
power,transformer,power=transformer
priority_road,designated,priority_road=designated
produce,rice,produce=rice
produce,timber,produce=timber
product,charcoal,product=charcoal
product,food,product=food
project,OTI_HRI_COSMHA_STM020,project=OTI_HRI_COSMHA_STM020
proposed:electrified,contact_line,proposed:electrified=contact_line
proposed:frequency,16.7,proposed:frequency=16.7
proposed:frequency,50,proposed:frequency=50
proposed:railway,rail,proposed:railway=rail
proposed:voltage,15000,proposed:voltage=15000
proposed:voltage,25000,proposed:voltage=25000
proposed,motorway,proposed=motorway
proposed,rail,proposed=rail
proposed,residential,proposed=residential
protect_class,3,protect_class=3
protect_class,4,protect_class=4
protect_class,5,protect_class=5
protected,perpetuity,protected=perpetuity
psv,designated,psv=designated
psv,no,psv=no
public_transport:version,1,public_transport:version=1
public_transport:version,2,public_transport:version=2
public_transport,platform,public_transport=platform
public_transport,station,public_transport=station
public_transport,stop_area,public_transport=stop_area
public_transport,stop_position,public_transport=stop_position
pump,manual,pump=manual
pump,no,pump=no
raba:id,1100,raba:id=1100
raba:id,1211,raba:id=1211
raba:id,1222,raba:id=1222
raba:id,1300,raba:id=1300
raba:id,1410,raba:id=1410
raba:id,1500,raba:id=1500
raba:id,1800,raba:id=1800
raba:id,2000,raba:id=2000
railway:atb,no,railway:atb=no
railway:atc,no,railway:atc=no
railway:ballastless,no,railway:ballastless=no
railway:bidirectional,possible,railway:bidirectional=possible
railway:bidirectional,regular,railway:bidirectional=regular
railway:ctc,no,railway:ctc=no
railway:ctcs,2,railway:ctcs=2
railway:ctcs,3,railway:ctcs=3
railway:etcs,1,railway:etcs=1
